  -1.5707963267948966e+00	   1.0000000000000001e-01	   5.0000000000000000e-01	  -8.5724830334626050e-15	  -1.2036055706392710e+02	   3.0036128479324293e+02	
  -1.5707963267948966e+00	   1.0000000000000001e-01	   6.0000000000000009e-01	  -6.4283003655311589e-15	  -1.0523720015762962e+02	   3.2025508825390693e+02	
  -1.5707963267948966e+00	   1.0000000000000001e-01	   7.0000000000000007e-01	  -4.2656677792370746e-15	  -8.8203330673298836e+01	   3.3853968916936481e+02	
  -1.5707963267948966e+00	   1.0000000000000001e-01	   8.0000000000000004e-01	  -2.1061935845113036e-15	  -6.9429145404173596e+01	   3.5503239385135493e+02	
  -1.5707963267948966e+00	   1.0000000000000001e-01	   9.0000000000000002e-01	   2.8545466319715453e-17	  -4.9102229803542457e+01	   3.6956841264645823e+02	
  -1.5707963267948966e+00	   1.0000000000000001e-01	   1.0000000000000000e+00	   2.1172197663109868e-15	  -2.7425683692901885e+01	   3.8200250645984295e+02	
  -1.5707963267948966e+00	   1.0000000000000001e-01	   1.1000000000000001e+00	   4.1389599722809366e-15	  -4.6160919556758842e+00	   3.9221043793629070e+02	
  -1.5707963267948966e+00	   1.0000000000000001e-01	   1.2000000000000002e+00	   6.0735655243899650e-15	   1.9098639507345666e+01	   4.0009021279878232e+02	
  -1.5707963267948966e+00	   1.0000000000000001e-01	   1.3000000000000000e+00	   7.9017064834569686e-15	   4.3481560938432267e+01	   4.0556309894159915e+02	
  -1.5707963267948966e+00	   1.0000000000000001e-01	   1.4000000000000001e+00	   9.6051166693220182e-15	   6.8289046246566784e+01	   4.0857441309549773e+02	
  -1.5707963267948966e+00	   1.0000000000000001e-01	   1.5000000000000000e+00	   1.1166776170480480e-14	   9.3273227238814655e+01	   4.0909406720486038e+02	
  -1.5707963267948966e+00	   2.0000000000000001e-01	   0.0000000000000000e+00	  -1.5721499197150685e-14	  -1.4322955153310062e+02	   2.0647798515336393e+02	
  -1.5707963267948966e+00	   2.0000000000000001e-01	   1.0000000000000001e-01	  -1.3860327458244574e-14	  -1.3704702935419172e+02	   2.3069070411993351e+02	
  -1.5707963267948966e+00	   2.0000000000000001e-01	   2.0000000000000001e-01	  -1.1898234625024398e-14	  -1.2847815557351149e+02	   2.5416523803176125e+02	
  -1.5707963267948966e+00	   2.0000000000000001e-01	   3.0000000000000004e-01	  -9.8548252804980261e-15	  -1.1760854754538340e+02	   2.7666703710564940e+02	
  -1.5707963267948966e+00	   2.0000000000000001e-01	   4.0000000000000002e-01	  -7.7505164953746468e-15	  -1.0454681080020981e+02	   2.9797127080335747e+02	
  -1.5707963267948966e+00	   2.0000000000000001e-01	   5.0000000000000000e-01	  -5.6063338274432070e-15	  -8.9423453893912352e+01	   3.1786507426402142e+02	
  -1.5707963267948966e+00	   2.0000000000000001e-01	   6.0000000000000009e-01	  -3.4437012411491164e-15	  -7.2389584409581573e+01	   3.3614967517947935e+02	
  -1.5707963267948966e+00	   2.0000000000000001e-01	   7.0000000000000007e-01	  -1.2842270464233454e-15	  -5.3615399140456333e+01	   3.5264237986146952e+02	
  -1.5707963267948966e+00	   2.0000000000000001e-01	   8.0000000000000004e-01	   8.5051200440767208e-16	  -3.3288483539825165e+01	   3.6717839865657277e+02	
  -1.5707963267948966e+00	   2.0000000000000001e-01	   9.0000000000000002e-01	   2.9391863043989466e-15	  -1.1611937429184565e+01	   3.7961249246995749e+02	
  -1.5707963267948966e+00	   2.0000000000000001e-01	   1.0000000000000000e+00	   4.9609265103688916e-15	   1.1197654308041365e+01	   3.8982042394640524e+02	
  -1.5707963267948966e+00	   2.0000000000000001e-01	   1.1000000000000001e+00	   6.8955320624779232e-15	   3.4912385771062944e+01	   3.9770019880889691e+02	
  -1.5707963267948966e+00	   2.0000000000000001e-01	   1.2000000000000002e+00	   8.7236730215449315e-15	   5.9295307202149587e+01	   4.0317308495171369e+02	
  -1.5707963267948966e+00	   2.0000000000000001e-01	   1.3000000000000000e+00	   1.0427083207409970e-14	   8.4102792510284061e+01	   4.0618439910561227e+02	
  -1.5707963267948966e+00	   2.0000000000000001e-01	   1.4000000000000001e+00	   1.1988742708568439e-14	   1.0908697350253199e+02	   4.0670405321497492e+02	
  -1.5707963267948966e+00	   2.0000000000000001e-01	   1.5000000000000000e+00	   1.3393047939500748e-14	   1.3399821650109095e+02	   4.0472685506771586e+02	
  -1.5707963267948966e+00	   3.0000000000000004e-01	   0.0000000000000000e+00	  -1.3153747529156399e-14	  -1.2155088921558718e+02	   2.2673388992543184e+02	
  -1.5707963267948966e+00	   3.0000000000000004e-01	   1.0000000000000001e-01	  -1.1191654695936219e-14	  -1.1298201543490691e+02	   2.5020842383725955e+02	
  -1.5707963267948966e+00	   3.0000000000000004e-01	   2.0000000000000001e-01	  -9.1482453514098502e-15	  -1.0211240740677886e+02	   2.7271022291114770e+02	
  -1.5707963267948966e+00	   3.0000000000000004e-01	   3.0000000000000004e-01	  -7.0439365662864677e-15	  -8.9050670661605238e+01	   2.9401445660885577e+02	
  -1.5707963267948966e+00	   3.0000000000000004e-01	   4.0000000000000002e-01	  -4.8997538983550279e-15	  -7.3927313755307779e+01	   3.1390826006951971e+02	
  -1.5707963267948966e+00	   3.0000000000000004e-01	   5.0000000000000000e-01	  -2.7371213120609405e-15	  -5.6893444270977056e+01	   3.3219286098497764e+02	
  -1.5707963267948966e+00	   3.0000000000000004e-01	   6.0000000000000009e-01	  -5.7764711733516629e-16	  -3.8119259001851731e+01	   3.4868556566696782e+02	
  -1.5707963267948966e+00	   3.0000000000000004e-01	   7.0000000000000007e-01	   1.5570919334958496e-15	  -1.7792343401220592e+01	   3.6322158446207106e+02	
  -1.5707963267948966e+00	   3.0000000000000004e-01	   8.0000000000000004e-01	   3.6457662334871241e-15	   3.8842027094199807e+00	   3.7565567827545578e+02	
  -1.5707963267948966e+00	   3.0000000000000004e-01	   9.0000000000000002e-01	   5.6675064394570723e-15	   2.6693794446645967e+01	   3.8586360975190348e+02	
  -1.5707963267948966e+00	   3.0000000000000004e-01	   1.0000000000000000e+00	   7.6021119915660960e-15	   5.0408525909667475e+01	   3.9374338461439515e+02	
  -1.5707963267948966e+00	   3.0000000000000004e-01	   1.1000000000000001e+00	   9.4302529506331059e-15	   7.4791447340754104e+01	   3.9921627075721199e+02	
  -1.5707963267948966e+00	   3.0000000000000004e-01	   1.2000000000000002e+00	   1.1133663136498152e-14	   9.9598932648888649e+01	   4.0222758491111051e+02	
  -1.5707963267948966e+00	   3.0000000000000004e-01	   1.3000000000000000e+00	   1.2695322637656618e-14	   1.2458311364113652e+02	   4.0274723902047322e+02	
  -1.5707963267948966e+00	   3.0000000000000004e-01	   1.4000000000000001e+00	   1.4099627868588927e-14	   1.4949435663969552e+02	   4.0077004087321410e+02	
  -1.5707963267948966e+00	   3.0000000000000004e-01	   1.5000000000000000e+00	   1.5332547475629195e-14	   1.7408375673908608e+02	   3.9631574597964573e+02	
  -1.5707963267948966e+00	   4.0000000000000002e-01	   0.0000000000000000e+00	  -1.0607521288934998e-14	  -9.7958313731337199e+01	   2.4472434461762424e+02	
  -1.5707963267948966e+00	   4.0000000000000002e-01	   1.0000000000000001e-01	  -8.5641119444086264e-15	  -8.7088705703209115e+01	   2.6722614369151233e+02	
  -1.5707963267948966e+00	   4.0000000000000002e-01	   2.0000000000000001e-01	  -6.4598031592852470e-15	  -7.4026968958035525e+01	   2.8853037738922046e+02	
  -1.5707963267948966e+00	   4.0000000000000002e-01	   3.0000000000000004e-01	  -4.3156204913538041e-15	  -5.8903612051738037e+01	   3.0842418084988435e+02	
  -1.5707963267948966e+00	   4.0000000000000002e-01	   4.0000000000000002e-01	  -2.1529879050597198e-15	  -4.1869742567407314e+01	   3.2670878176534228e+02	
  -1.5707963267948966e+00	   4.0000000000000002e-01	   5.0000000000000000e-01	   6.4862896660512274e-18	  -2.3095557298282046e+01	   3.4320148644733246e+02	
  -1.5707963267948966e+00	   4.0000000000000002e-01	   6.0000000000000009e-01	   2.1412253404970734e-15	  -2.7686416976508212e+00	   3.5773750524243576e+02	
  -1.5707963267948966e+00	   4.0000000000000002e-01	   7.0000000000000007e-01	   4.2298996404883479e-15	   1.8907904412989708e+01	   3.7017159905582048e+02	
  -1.5707963267948966e+00	   4.0000000000000002e-01	   8.0000000000000004e-01	   6.2516398464582930e-15	   4.1717496150215666e+01	   3.8037953053226818e+02	
  -1.5707963267948966e+00	   4.0000000000000002e-01	   9.0000000000000002e-01	   8.1862453985673198e-15	   6.5432227613237231e+01	   3.8825930539475985e+02	
  -1.5707963267948966e+00	   4.0000000000000002e-01	   1.0000000000000000e+00	   1.0014386357634327e-14	   8.9815149044323803e+01	   3.9373219153757668e+02	
  -1.5707963267948966e+00	   4.0000000000000002e-01	   1.1000000000000001e+00	   1.1717796543499373e-14	   1.1462263435245836e+02	   3.9674350569147521e+02	
  -1.5707963267948966e+00	   4.0000000000000002e-01	   1.2000000000000002e+00	   1.3279456044657840e-14	   1.3960681534470629e+02	   3.9726315980083791e+02	
  -1.5707963267948966e+00	   4.0000000000000002e-01	   1.3000000000000000e+00	   1.4683761275590149e-14	   1.6451805834326524e+02	   3.9528596165357874e+02	
  -1.5707963267948966e+00	   4.0000000000000002e-01	   1.4000000000000001e+00	   1.5916680882630420e-14	   1.8910745844265585e+02	   3.9083166676001042e+02	
  -1.5707963267948966e+00	   4.0000000000000002e-01	   1.5000000000000000e+00	   1.6965895940614144e-14	   2.1312932648525992e+02	   3.8394478096231524e+02	
  -1.5707963267948966e+00	   5.0000000000000000e-01	   0.0000000000000000e+00	  -8.1082615274082908e-15	  -7.2687554295920734e+01	   2.6026959455351039e+02	
  -1.5707963267948966e+00	   5.0000000000000000e-01	   1.0000000000000001e-01	  -6.0039527422849115e-15	  -5.9625817550747115e+01	   2.8157382825121846e+02	
  -1.5707963267948966e+00	   5.0000000000000000e-01	   2.0000000000000001e-01	  -3.8597700743534717e-15	  -4.4502460644449684e+01	   3.0146763171188240e+02	
  -1.5707963267948966e+00	   5.0000000000000000e-01	   3.0000000000000004e-01	  -1.6971374880593843e-15	  -2.7468591160118933e+01	   3.1975223262734028e+02	
  -1.5707963267948966e+00	   5.0000000000000000e-01	   4.0000000000000002e-01	   4.6233670666638991e-16	  -8.6944058909936643e+00	   3.3624493730933045e+02	
  -1.5707963267948966e+00	   5.0000000000000000e-01	   5.0000000000000000e-01	   2.5970757574974058e-15	   1.1632509709637503e+01	   3.5078095610443376e+02	
  -1.5707963267948966e+00	   5.0000000000000000e-01	   6.0000000000000009e-01	   4.6857500574886866e-15	   3.3309055820278104e+01	   3.6321504991781853e+02	
  -1.5707963267948966e+00	   5.0000000000000000e-01	   7.0000000000000007e-01	   6.7074902634586332e-15	   5.6118647557504048e+01	   3.7342298139426623e+02	
  -1.5707963267948966e+00	   5.0000000000000000e-01	   8.0000000000000004e-01	   8.6420958155676553e-15	   7.9833379020525598e+01	   3.8130275625675790e+02	
  -1.5707963267948966e+00	   5.0000000000000000e-01	   9.0000000000000002e-01	   1.0470236774634665e-14	   1.0421630045161220e+02	   3.8677564239957468e+02	
  -1.5707963267948966e+00	   5.0000000000000000e-01	   1.0000000000000000e+00	   1.2173646960499709e-14	   1.2902378575974669e+02	   3.8978695655347326e+02	
  -1.5707963267948966e+00	   5.0000000000000000e-01	   1.1000000000000001e+00	   1.3735306461658176e-14	   1.5400796675199464e+02	   3.9030661066283596e+02	
  -1.5707963267948966e+00	   5.0000000000000000e-01	   1.2000000000000002e+00	   1.5139611692590488e-14	   1.7891920975055365e+02	   3.8832941251557679e+02	
  -1.5707963267948966e+00	   5.0000000000000000e-01	   1.3000000000000000e+00	   1.6372531299630755e-14	   2.0350860984994421e+02	   3.8387511762200842e+02	
  -1.5707963267948966e+00	   5.0000000000000000e-01	   1.4000000000000001e+00	   1.7421746357614482e-14	   2.2753047789254833e+02	   3.7698823182431329e+02	
  -1.5707963267948966e+00	   5.0000000000000000e-01	   1.5000000000000000e+00	   1.8276773456506664e-14	   2.5074479531345804e+02	   3.6773756660888006e+02	
  -1.5707963267948966e+00	   6.0000000000000009e-01	   0.0000000000000000e+00	  -5.6809400219680048e-15	  -4.5991107984213897e+01	   2.7321431673430737e+02	
  -1.5707963267948966e+00	   6.0000000000000009e-01	   1.0000000000000001e-01	  -3.5367573540365650e-15	  -3.0867751077916409e+01	   2.9310812019497132e+02	
  -1.5707963267948966e+00	   6.0000000000000009e-01	   2.0000000000000001e-01	  -1.3741247677424807e-15	  -1.3833881593585659e+01	   3.1139272111042919e+02	
  -1.5707963267948966e+00	   6.0000000000000009e-01	   3.0000000000000004e-01	   7.8534942698329190e-16	   4.9403036755396101e+00	   3.2788542579241937e+02	
  -1.5707963267948966e+00	   6.0000000000000009e-01	   4.0000000000000002e-01	   2.9200884778143094e-15	   2.5267219276170778e+01	   3.4242144458752267e+02	
  -1.5707963267948966e+00	   6.0000000000000009e-01	   5.0000000000000000e-01	   5.0087627778055854e-15	   4.6943765386811322e+01	   3.5485553840090734e+02	
  -1.5707963267948966e+00	   6.0000000000000009e-01	   6.0000000000000009e-01	   7.0305029837755337e-15	   6.9753357124037336e+01	   3.6506346987735515e+02	
  -1.5707963267948966e+00	   6.0000000000000009e-01	   7.0000000000000007e-01	   8.9651085358845589e-15	   9.3468088587058887e+01	   3.7294324473984676e+02	
  -1.5707963267948966e+00	   6.0000000000000009e-01	   8.0000000000000004e-01	   1.0793249494951566e-14	   1.1785101001814549e+02	   3.7841613088266354e+02	
  -1.5707963267948966e+00	   6.0000000000000009e-01	   9.0000000000000002e-01	   1.2496659680816609e-14	   1.4265849532627999e+02	   3.8142744503656212e+02	
  -1.5707963267948966e+00	   6.0000000000000009e-01	   1.0000000000000000e+00	   1.4058319181975076e-14	   1.6764267631852786e+02	   3.8194709914592477e+02	
  -1.5707963267948966e+00	   6.0000000000000009e-01	   1.1000000000000001e+00	   1.5462624412907385e-14	   1.9255391931708689e+02	   3.7996990099866565e+02	
  -1.5707963267948966e+00	   6.0000000000000009e-01	   1.2000000000000002e+00	   1.6695544019947656e-14	   2.1714331941647751e+02	   3.7551560610509728e+02	
  -1.5707963267948966e+00	   6.0000000000000009e-01	   1.3000000000000000e+00	   1.7744759077931377e-14	   2.4116518745908155e+02	   3.6862872030740209e+02	
  -1.5707963267948966e+00	   6.0000000000000009e-01	   1.4000000000000001e+00	   1.8599786176823565e-14	   2.6437950487999132e+02	   3.5937805509196892e+02	
  -1.5707963267948966e+00	   6.0000000000000009e-01	   1.5000000000000000e+00	   1.9252082168486462e-14	   2.8655432189317008e+02	   3.4785604004776690e+02	
  -1.5707963267948966e+00	   7.0000000000000007e-01	   0.0000000000000000e+00	  -3.3498097667306992e-15	  -1.8135716863091545e+01	   2.8342917177494093e+02	
  -1.5707963267948966e+00	   7.0000000000000007e-01	   1.0000000000000001e-01	  -1.1871771804366118e-15	  -1.1018473787607661e+00	   3.0171377269039886e+02	
  -1.5707963267948966e+00	   7.0000000000000007e-01	   2.0000000000000001e-01	   9.7229701428915920e-16	   1.7672337890364474e+01	   3.1820647737238897e+02	
  -1.5707963267948966e+00	   7.0000000000000007e-01	   3.0000000000000004e-01	   3.1070360651201782e-15	   3.7999253490995670e+01	   3.3274249616749228e+02	
  -1.5707963267948966e+00	   7.0000000000000007e-01	   4.0000000000000002e-01	   5.1957103651114543e-15	   5.9675799601636214e+01	   3.4517658998087700e+02	
  -1.5707963267948966e+00	   7.0000000000000007e-01	   5.0000000000000000e-01	   7.2174505710814017e-15	   8.2485391338862172e+01	   3.5538452145732475e+02	
  -1.5707963267948966e+00	   7.0000000000000007e-01	   6.0000000000000009e-01	   9.1520561231904294e-15	   1.0620012280188378e+02	   3.6326429631981637e+02	
  -1.5707963267948966e+00	   7.0000000000000007e-01	   7.0000000000000007e-01	   1.0980197082257436e-14	   1.3058304423297039e+02	   3.6873718246263320e+02	
  -1.5707963267948966e+00	   7.0000000000000007e-01	   8.0000000000000004e-01	   1.2683607268122478e-14	   1.5539052954110488e+02	   3.7174849661653172e+02	
  -1.5707963267948966e+00	   7.0000000000000007e-01	   9.0000000000000002e-01	   1.4245266769280945e-14	   1.8037471053335278e+02	   3.7226815072589443e+02	
  -1.5707963267948966e+00	   7.0000000000000007e-01	   1.0000000000000000e+00	   1.5649572000213254e-14	   2.0528595353191176e+02	   3.7029095257863531e+02	
  -1.5707963267948966e+00	   7.0000000000000007e-01	   1.1000000000000001e+00	   1.6882491607253528e-14	   2.2987535363130237e+02	   3.6583665768506694e+02	
  -1.5707963267948966e+00	   7.0000000000000007e-01	   1.2000000000000002e+00	   1.7931706665237252e-14	   2.5389722167390647e+02	   3.5894977188737175e+02	
  -1.5707963267948966e+00	   7.0000000000000007e-01	   1.3000000000000000e+00	   1.8786733764129430e-14	   2.7711153909481618e+02	   3.4969910667193852e+02	
  -1.5707963267948966e+00	   7.0000000000000007e-01	   1.4000000000000001e+00	   1.9439029755792334e-14	   2.9928635610799495e+02	   3.3817709162773656e+02	
  -1.5707963267948966e+00	   7.0000000000000007e-01	   1.5000000000000000e+00	   1.9882077114297644e-14	   3.2020010927186701e+02	   3.2449885092041563e+02	
  -1.5707963267948966e+00	   8.0000000000000004e-01	   0.0000000000000000e+00	  -1.1381626446374828e-15	   1.0600297207132286e+01	   2.9081209622042718e+02	
  -1.5707963267948966e+00	   8.0000000000000004e-01	   1.0000000000000001e-01	   1.0213115500882898e-15	   2.9374482476257555e+01	   3.0730480090241724e+02	
  -1.5707963267948966e+00	   8.0000000000000004e-01	   2.0000000000000001e-01	   3.1560506009193073e-15	   4.9701398076888722e+01	   3.2184081969752060e+02	
  -1.5707963267948966e+00	   8.0000000000000004e-01	   3.0000000000000004e-01	   5.2447249009105834e-15	   7.1377944187529309e+01	   3.3427491351090532e+02	
  -1.5707963267948966e+00	   8.0000000000000004e-01	   4.0000000000000002e-01	   7.2664651068805292e-15	   9.4187535924755252e+01	   3.4448284498735302e+02	
  -1.5707963267948966e+00	   8.0000000000000004e-01	   5.0000000000000000e-01	   9.2010706589895569e-15	   1.1790226738777680e+02	   3.5236261984984469e+02	
  -1.5707963267948966e+00	   8.0000000000000004e-01	   6.0000000000000009e-01	   1.1029211618056564e-14	   1.4228518881886345e+02	   3.5783550599266152e+02	
  -1.5707963267948966e+00	   8.0000000000000004e-01	   7.0000000000000007e-01	   1.2732621803921607e-14	   1.6709267412699796e+02	   3.6084682014656005e+02	
  -1.5707963267948966e+00	   8.0000000000000004e-01	   8.0000000000000004e-01	   1.4294281305080072e-14	   1.9207685511924586e+02	   3.6136647425592275e+02	
  -1.5707963267948966e+00	   8.0000000000000004e-01	   9.0000000000000002e-01	   1.5698586536012381e-14	   2.1698809811780487e+02	   3.5938927610866358e+02	
  -1.5707963267948966e+00	   8.0000000000000004e-01	   1.0000000000000000e+00	   1.6931506143052649e-14	   2.4157749821719540e+02	   3.5493498121509526e+02	
  -1.5707963267948966e+00	   8.0000000000000004e-01	   1.1000000000000001e+00	   1.7980721201036376e-14	   2.6559936625979952e+02	   3.4804809541740008e+02	
  -1.5707963267948966e+00	   8.0000000000000004e-01	   1.2000000000000002e+00	   1.8835748299928564e-14	   2.8881368368070929e+02	   3.3879743020196690e+02	
  -1.5707963267948966e+00	   8.0000000000000004e-01	   1.3000000000000000e+00	   1.9488044291591465e-14	   3.1098850069388800e+02	   3.2727541515776488e+02	
  -1.5707963267948966e+00	   8.0000000000000004e-01	   1.4000000000000001e+00	   1.9931091650096775e-14	   3.3190225385776012e+02	   3.1359717445044396e+02	
  -1.5707963267948966e+00	   8.0000000000000004e-01	   1.5000000000000000e+00	   2.0160463592690290e-14	   3.5134597986387973e+02	   2.9789937653972652e+02	
  -1.5707963267948966e+00	   9.0000000000000002e-01	   0.0000000000000000e+00	   9.3190329734103093e-16	   3.9929813472731240e+01	   2.9528932233017713e+02	
  -1.5707963267948966e+00	   9.0000000000000002e-01	   1.0000000000000001e-01	   3.0666423481720500e-15	   6.0256729073362408e+01	   3.0982534112528043e+02	
  -1.5707963267948966e+00	   9.0000000000000002e-01	   2.0000000000000001e-01	   5.1553166481633261e-15	   8.1933275184003008e+01	   3.2225943493866515e+02	
  -1.5707963267948966e+00	   9.0000000000000002e-01	   3.0000000000000004e-01	   7.1770568541332735e-15	   1.0474286692122898e+02	   3.3246736641511291e+02	
  -1.5707963267948966e+00	   9.0000000000000002e-01	   4.0000000000000002e-01	   9.1116624062422995e-15	   1.2845759838425050e+02	   3.4034714127760458e+02	
  -1.5707963267948966e+00	   9.0000000000000002e-01	   5.0000000000000000e-01	   1.0939803365309305e-14	   1.5284051981533707e+02	   3.4582002742042135e+02	
  -1.5707963267948966e+00	   9.0000000000000002e-01	   6.0000000000000009e-01	   1.2643213551174351e-14	   1.7764800512347165e+02	   3.4883134157431994e+02	
  -1.5707963267948966e+00	   9.0000000000000002e-01	   7.0000000000000007e-01	   1.4204873052332820e-14	   2.0263218611571955e+02	   3.4935099568368264e+02	
  -1.5707963267948966e+00	   9.0000000000000002e-01	   8.0000000000000004e-01	   1.5609178283265129e-14	   2.2754342911427855e+02	   3.4737379753642347e+02	
  -1.5707963267948966e+00	   9.0000000000000002e-01	   9.0000000000000002e-01	   1.6842097890305397e-14	   2.5213282921366911e+02	   3.4291950264285509e+02	
  -1.5707963267948966e+00	   9.0000000000000002e-01	   1.0000000000000000e+00	   1.7891312948289117e-14	   2.7615469725627321e+02	   3.3603261684515996e+02	
  -1.5707963267948966e+00	   9.0000000000000002e-01	   1.1000000000000001e+00	   1.8746340047181309e-14	   2.9936901467718297e+02	   3.2678195162972668e+02	
  -1.5707963267948966e+00	   9.0000000000000002e-01	   1.2000000000000002e+00	   1.9398636038844209e-14	   3.2154383169036174e+02	   3.1525993658552471e+02	
  -1.5707963267948966e+00	   9.0000000000000002e-01	   1.3000000000000000e+00	   1.9841683397349519e-14	   3.4245758485423380e+02	   3.0158169587820385e+02	
  -1.5707963267948966e+00	   9.0000000000000002e-01	   1.4000000000000001e+00	   2.0071055339943034e-14	   3.6190131086035342e+02	   2.8588389796748629e+02	
  -1.5707963267948966e+00	   9.0000000000000002e-01	   1.5000000000000000e+00	   2.0084460057994649e-14	   3.7968073442570869e+02	   2.6832339006109402e+02	
  -1.5707963267948966e+00	   1.0000000000000000e+00	   0.0000000000000000e+00	   2.8397046445854149e-15	   6.9559781102228499e+01	   2.9681611514087649e+02	
  -1.5707963267948966e+00	   1.0000000000000000e+00	   1.0000000000000001e-01	   4.9283789445766894e-15	   9.1236327212869099e+01	   3.0925020895426121e+02	
  -1.5707963267948966e+00	   1.0000000000000000e+00	   2.0000000000000001e-01	   6.9501191505466360e-15	   1.1404591895009504e+02	   3.1945814043070897e+02	
  -1.5707963267948966e+00	   1.0000000000000000e+00	   3.0000000000000004e-01	   8.8847247026556644e-15	   1.3776065041311659e+02	   3.2733791529320058e+02	
  -1.5707963267948966e+00	   1.0000000000000000e+00	   4.0000000000000002e-01	   1.0712865661722671e-14	   1.6214357184420319e+02	   3.3281080143601741e+02	
  -1.5707963267948966e+00	   1.0000000000000000e+00	   5.0000000000000000e-01	   1.2416275847587718e-14	   1.8695105715233771e+02	   3.3582211558991605e+02	
  -1.5707963267948966e+00	   1.0000000000000000e+00	   6.0000000000000009e-01	   1.3977935348746186e-14	   2.1193523814458564e+02	   3.3634176969927864e+02	
  -1.5707963267948966e+00	   1.0000000000000000e+00	   7.0000000000000007e-01	   1.5382240579678495e-14	   2.3684648114314464e+02	   3.3436457155201958e+02	
  -1.5707963267948966e+00	   1.0000000000000000e+00	   8.0000000000000004e-01	   1.6615160186718763e-14	   2.6143588124253523e+02	   3.2991027665845115e+02	
  -1.5707963267948966e+00	   1.0000000000000000e+00	   9.0000000000000002e-01	   1.7664375244702487e-14	   2.8545774928513936e+02	   3.2302339086075602e+02	
  -1.5707963267948966e+00	   1.0000000000000000e+00	   1.0000000000000000e+00	   1.8519402343594672e-14	   3.0867206670604901e+02	   3.1377272564532279e+02	
  -1.5707963267948966e+00	   1.0000000000000000e+00	   1.1000000000000001e+00	   1.9171698335257579e-14	   3.3084688371922783e+02	   3.0225071060112083e+02	
  -1.5707963267948966e+00	   1.0000000000000000e+00	   1.2000000000000002e+00	   1.9614745693762883e-14	   3.5176063688309989e+02	   2.8857246989379991e+02	
